instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
22783490,88998,ICICIBANK25OCT1390PE,ICICIBANK,0.0,2025-10-28,1390.0,0.05,700,PE,NFO-OPT,NFO
22784258,89001,ICICIBANK25OCT1430CE,ICICIBANK,0.0,2025-10-28,1430.0,0.05,700,CE,NFO-OPT,NFO
22784514,89002,ICICIBANK25OCT1430PE,ICICIBANK,0.0,2025-10-28,1430.0,0.05,700,PE,NFO-OPT,NFO
23824898,93066,ICICIBANK25OCT1380CE,ICICIBANK,0.0,2025-10-28,1380.0,0.05,700,CE,NFO-OPT,NFO
23825154,93067,ICICIBANK25OCT1380PE,ICICIBANK,0.0,2025-10-28,1380.0,0.05,700,PE,NFO-OPT,NFO
23826434,93072,ICICIBANK25OCT1440CE,ICICIBANK,0.0,2025-10-28,1440.0,0.05,700,CE,NFO-OPT,NFO
23826690,93073,ICICIBANK25OCT1440PE,ICICIBANK,0.0,2025-10-28,1440.0,0.05,700,PE,NFO-OPT,NFO
22782722,88995,ICICIBANK25OCT1370CE,ICICIBANK,0.0,2025-10-28,1370.0,0.05,700,CE,NFO-OPT,NFO
22782978,88996,ICICIBANK25OCT1370PE,ICICIBANK,0.0,2025-10-28,1370.0,0.05,700,PE,NFO-OPT,NFO
22784770,89003,ICICIBANK25OCT1450CE,ICICIBANK,0.0,2025-10-28,1450.0,0.05,700,CE,NFO-OPT,NFO
22785026,89004,ICICIBANK25OCT1450PE,ICICIBANK,0.0,2025-10-28,1450.0,0.05,700,PE,NFO-OPT,NFO
23824386,93064,ICICIBANK25OCT1360CE,ICICIBANK,0.0,2025-10-28,1360.0,0.05,700,CE,NFO-OPT,NFO
23824642,93065,ICICIBANK25OCT1360PE,ICICIBANK,0.0,2025-10-28,1360.0,0.05,700,PE,NFO-OPT,NFO
23826946,93074,ICICIBANK25OCT1460CE,ICICIBANK,0.0,2025-10-28,1460.0,0.05,700,CE,NFO-OPT,NFO
23827202,93075,ICICIBANK25OCT1460PE,ICICIBANK,0.0,2025-10-28,1460.0,0.05,700,PE,NFO-OPT,NFO
22782210,88993,ICICIBANK25OCT1350CE,ICICIBANK,0.0,2025-10-28,1350.0,0.05,700,CE,NFO-OPT,NFO
22782466,88994,ICICIBANK25OCT1350PE,ICICIBANK,0.0,2025-10-28,1350.0,0.05,700,PE,NFO-OPT,NFO
22785282,89005,ICICIBANK25OCT1470CE,ICICIBANK,0.0,2025-10-28,1470.0,0.05,700,CE,NFO-OPT,NFO
22785794,89007,ICICIBANK25OCT1470PE,ICICIBANK,0.0,2025-10-28,1470.0,0.05,700,PE,NFO-OPT,NFO
23823874,93062,ICICIBANK25OCT1340CE,ICICIBANK,0.0,2025-10-28,1340.0,0.05,700,CE,NFO-OPT,NFO
23824130,93063,ICICIBANK25OCT1340PE,ICICIBANK,0.0,2025-10-28,1340.0,0.05,700,PE,NFO-OPT,NFO
23827458,93076,ICICIBANK25OCT1480CE,ICICIBANK,0.0,2025-10-28,1480.0,0.05,700,CE,NFO-OPT,NFO
23827714,93077,ICICIBANK25OCT1480PE,ICICIBANK,0.0,2025-10-28,1480.0,0.05,700,PE,NFO-OPT,NFO
22786306,89009,ICICIBANK25OCT1490PE,ICICIBANK,0.0,2025-10-28,1490.0,0.05,700,PE,NFO-OPT,NFO
23831554,93092,ICICIBANK25OCT1640CE,ICICIBANK,0.0,2025-10-28,1640.0,0.05,700,CE,NFO-OPT,NFO
23831810,93093,ICICIBANK25OCT1640PE,ICICIBANK,0.0,2025-10-28,1640.0,0.05,700,PE,NFO-OPT,NFO
23831042,93090,ICICIBANK25OCT1620CE,ICICIBANK,0.0,2025-10-28,1620.0,0.05,700,CE,NFO-OPT,NFO
23831298,93091,ICICIBANK25OCT1620PE,ICICIBANK,0.0,2025-10-28,1620.0,0.05,700,PE,NFO-OPT,NFO
23830530,93088,ICICIBANK25OCT1600CE,ICICIBANK,0.0,2025-10-28,1600.0,0.05,700,CE,NFO-OPT,NFO
23830786,93089,ICICIBANK25OCT1600PE,ICICIBANK,0.0,2025-10-28,1600.0,0.05,700,PE,NFO-OPT,NFO
23830018,93086,ICICIBANK25OCT1580CE,ICICIBANK,0.0,2025-10-28,1580.0,0.05,700,CE,NFO-OPT,NFO
23830274,93087,ICICIBANK25OCT1580PE,ICICIBANK,0.0,2025-10-28,1580.0,0.05,700,PE,NFO-OPT,NFO
23829506,93084,ICICIBANK25OCT1560CE,ICICIBANK,0.0,2025-10-28,1560.0,0.05,700,CE,NFO-OPT,NFO
23829762,93085,ICICIBANK25OCT1560PE,ICICIBANK,0.0,2025-10-28,1560.0,0.05,700,PE,NFO-OPT,NFO
23828994,93082,ICICIBANK25OCT1540CE,ICICIBANK,0.0,2025-10-28,1540.0,0.05,700,CE,NFO-OPT,NFO
23829250,93083,ICICIBANK25OCT1540PE,ICICIBANK,0.0,2025-10-28,1540.0,0.05,700,PE,NFO-OPT,NFO
22793474,89037,ICICIBANK25OCT1530CE,ICICIBANK,0.0,2025-10-28,1530.0,0.05,700,CE,NFO-OPT,NFO
22811138,89106,ICICIBANK25OCT1530PE,ICICIBANK,0.0,2025-10-28,1530.0,0.05,700,PE,NFO-OPT,NFO
23828482,93080,ICICIBANK25OCT1520CE,ICICIBANK,0.0,2025-10-28,1520.0,0.05,700,CE,NFO-OPT,NFO
23828738,93081,ICICIBANK25OCT1520PE,ICICIBANK,0.0,2025-10-28,1520.0,0.05,700,PE,NFO-OPT,NFO
22786562,89010,ICICIBANK25OCT1510CE,ICICIBANK,0.0,2025-10-28,1510.0,0.05,700,CE,NFO-OPT,NFO
22793218,89036,ICICIBANK25OCT1510PE,ICICIBANK,0.0,2025-10-28,1510.0,0.05,700,PE,NFO-OPT,NFO
23827970,93078,ICICIBANK25OCT1500CE,ICICIBANK,0.0,2025-10-28,1500.0,0.05,700,CE,NFO-OPT,NFO
23828226,93079,ICICIBANK25OCT1500PE,ICICIBANK,0.0,2025-10-28,1500.0,0.05,700,PE,NFO-OPT,NFO
22786050,89008,ICICIBANK25OCT1490CE,ICICIBANK,0.0,2025-10-28,1490.0,0.05,700,CE,NFO-OPT,NFO
22781698,88991,ICICIBANK25OCT1330CE,ICICIBANK,0.0,2025-10-28,1330.0,0.05,700,CE,NFO-OPT,NFO
22781954,88992,ICICIBANK25OCT1330PE,ICICIBANK,0.0,2025-10-28,1330.0,0.05,700,PE,NFO-OPT,NFO
23823362,93060,ICICIBANK25OCT1320CE,ICICIBANK,0.0,2025-10-28,1320.0,0.05,700,CE,NFO-OPT,NFO
23823618,93061,ICICIBANK25OCT1320PE,ICICIBANK,0.0,2025-10-28,1320.0,0.05,700,PE,NFO-OPT,NFO
22763522,88920,ICICIBANK25OCT1310CE,ICICIBANK,0.0,2025-10-28,1310.0,0.05,700,CE,NFO-OPT,NFO
22781442,88990,ICICIBANK25OCT1310PE,ICICIBANK,0.0,2025-10-28,1310.0,0.05,700,PE,NFO-OPT,NFO
23822850,93058,ICICIBANK25OCT1300CE,ICICIBANK,0.0,2025-10-28,1300.0,0.05,700,CE,NFO-OPT,NFO
23823106,93059,ICICIBANK25OCT1300PE,ICICIBANK,0.0,2025-10-28,1300.0,0.05,700,PE,NFO-OPT,NFO
22762498,88916,ICICIBANK25OCT1290CE,ICICIBANK,0.0,2025-10-28,1290.0,0.05,700,CE,NFO-OPT,NFO
22763266,88919,ICICIBANK25OCT1290PE,ICICIBANK,0.0,2025-10-28,1290.0,0.05,700,PE,NFO-OPT,NFO
23822338,93056,ICICIBANK25OCT1280CE,ICICIBANK,0.0,2025-10-28,1280.0,0.05,700,CE,NFO-OPT,NFO
23822594,93057,ICICIBANK25OCT1280PE,ICICIBANK,0.0,2025-10-28,1280.0,0.05,700,PE,NFO-OPT,NFO
22761986,88914,ICICIBANK25OCT1270CE,ICICIBANK,0.0,2025-10-28,1270.0,0.05,700,CE,NFO-OPT,NFO
22762242,88915,ICICIBANK25OCT1270PE,ICICIBANK,0.0,2025-10-28,1270.0,0.05,700,PE,NFO-OPT,NFO
23821826,93054,ICICIBANK25OCT1260CE,ICICIBANK,0.0,2025-10-28,1260.0,0.05,700,CE,NFO-OPT,NFO
23822082,93055,ICICIBANK25OCT1260PE,ICICIBANK,0.0,2025-10-28,1260.0,0.05,700,PE,NFO-OPT,NFO
23821314,93052,ICICIBANK25OCT1240CE,ICICIBANK,0.0,2025-10-28,1240.0,0.05,700,CE,NFO-OPT,NFO
23821570,93053,ICICIBANK25OCT1240PE,ICICIBANK,0.0,2025-10-28,1240.0,0.05,700,PE,NFO-OPT,NFO
23819778,93046,ICICIBANK25OCT1220CE,ICICIBANK,0.0,2025-10-28,1220.0,0.05,700,CE,NFO-OPT,NFO
23820802,93050,ICICIBANK25OCT1220PE,ICICIBANK,0.0,2025-10-28,1220.0,0.05,700,PE,NFO-OPT,NFO
23814658,93026,ICICIBANK25OCT1200CE,ICICIBANK,0.0,2025-10-28,1200.0,0.05,700,CE,NFO-OPT,NFO
23819010,93043,ICICIBANK25OCT1200PE,ICICIBANK,0.0,2025-10-28,1200.0,0.05,700,PE,NFO-OPT,NFO
23811842,93015,ICICIBANK25OCT1180CE,ICICIBANK,0.0,2025-10-28,1180.0,0.05,700,CE,NFO-OPT,NFO
23813122,93020,ICICIBANK25OCT1180PE,ICICIBANK,0.0,2025-10-28,1180.0,0.05,700,PE,NFO-OPT,NFO
22868994,89332,ICICIBANK25NOV1420CE,ICICIBANK,0.0,2025-11-25,1420.0,0.05,700,CE,NFO-OPT,NFO
22869250,89333,ICICIBANK25NOV1420PE,ICICIBANK,0.0,2025-11-25,1420.0,0.05,700,PE,NFO-OPT,NFO
22868482,89330,ICICIBANK25NOV1400CE,ICICIBANK,0.0,2025-11-25,1400.0,0.05,700,CE,NFO-OPT,NFO
22868738,89331,ICICIBANK25NOV1400PE,ICICIBANK,0.0,2025-11-25,1400.0,0.05,700,PE,NFO-OPT,NFO
22869506,89334,ICICIBANK25NOV1440CE,ICICIBANK,0.0,2025-11-25,1440.0,0.05,700,CE,NFO-OPT,NFO
22869762,89335,ICICIBANK25NOV1440PE,ICICIBANK,0.0,2025-11-25,1440.0,0.05,700,PE,NFO-OPT,NFO
22863106,89309,ICICIBANK25NOV1380CE,ICICIBANK,0.0,2025-11-25,1380.0,0.05,700,CE,NFO-OPT,NFO
22867714,89327,ICICIBANK25NOV1380PE,ICICIBANK,0.0,2025-11-25,1380.0,0.05,700,PE,NFO-OPT,NFO
22870018,89336,ICICIBANK25NOV1460CE,ICICIBANK,0.0,2025-11-25,1460.0,0.05,700,CE,NFO-OPT,NFO
22870274,89337,ICICIBANK25NOV1460PE,ICICIBANK,0.0,2025-11-25,1460.0,0.05,700,PE,NFO-OPT,NFO
22862082,89305,ICICIBANK25NOV1360CE,ICICIBANK,0.0,2025-11-25,1360.0,0.05,700,CE,NFO-OPT,NFO
22862594,89307,ICICIBANK25NOV1360PE,ICICIBANK,0.0,2025-11-25,1360.0,0.05,700,PE,NFO-OPT,NFO
22870530,89338,ICICIBANK25NOV1480CE,ICICIBANK,0.0,2025-11-25,1480.0,0.05,700,CE,NFO-OPT,NFO
22870786,89339,ICICIBANK25NOV1480PE,ICICIBANK,0.0,2025-11-25,1480.0,0.05,700,PE,NFO-OPT,NFO
22857218,89286,ICICIBANK25NOV1340CE,ICICIBANK,0.0,2025-11-25,1340.0,0.05,700,CE,NFO-OPT,NFO
22861570,89303,ICICIBANK25NOV1340PE,ICICIBANK,0.0,2025-11-25,1340.0,0.05,700,PE,NFO-OPT,NFO
22871042,89340,ICICIBANK25NOV1500CE,ICICIBANK,0.0,2025-11-25,1500.0,0.05,700,CE,NFO-OPT,NFO
22871298,89341,ICICIBANK25NOV1500PE,ICICIBANK,0.0,2025-11-25,1500.0,0.05,700,PE,NFO-OPT,NFO
22854914,89277,ICICIBANK25NOV1320CE,ICICIBANK,0.0,2025-11-25,1320.0,0.05,700,CE,NFO-OPT,NFO
22856962,89285,ICICIBANK25NOV1320PE,ICICIBANK,0.0,2025-11-25,1320.0,0.05,700,PE,NFO-OPT,NFO
22871554,89342,ICICIBANK25NOV1520CE,ICICIBANK,0.0,2025-11-25,1520.0,0.05,700,CE,NFO-OPT,NFO
22871810,89343,ICICIBANK25NOV1520PE,ICICIBANK,0.0,2025-11-25,1520.0,0.05,700,PE,NFO-OPT,NFO
22854402,89275,ICICIBANK25NOV1300CE,ICICIBANK,0.0,2025-11-25,1300.0,0.05,700,CE,NFO-OPT,NFO
22854658,89276,ICICIBANK25NOV1300PE,ICICIBANK,0.0,2025-11-25,1300.0,0.05,700,PE,NFO-OPT,NFO
22872066,89344,ICICIBANK25NOV1540CE,ICICIBANK,0.0,2025-11-25,1540.0,0.05,700,CE,NFO-OPT,NFO
22872322,89345,ICICIBANK25NOV1540PE,ICICIBANK,0.0,2025-11-25,1540.0,0.05,700,PE,NFO-OPT,NFO
22853890,89273,ICICIBANK25NOV1280CE,ICICIBANK,0.0,2025-11-25,1280.0,0.05,700,CE,NFO-OPT,NFO
22854146,89274,ICICIBANK25NOV1280PE,ICICIBANK,0.0,2025-11-25,1280.0,0.05,700,PE,NFO-OPT,NFO
22872578,89346,ICICIBANK25NOV1560CE,ICICIBANK,0.0,2025-11-25,1560.0,0.05,700,CE,NFO-OPT,NFO
22872834,89347,ICICIBANK25NOV1560PE,ICICIBANK,0.0,2025-11-25,1560.0,0.05,700,PE,NFO-OPT,NFO
22873858,89351,ICICIBANK25NOV1600PE,ICICIBANK,0.0,2025-11-25,1600.0,0.05,700,PE,NFO-OPT,NFO
22878210,89368,ICICIBANK25NOV1640CE,ICICIBANK,0.0,2025-11-25,1640.0,0.05,700,CE,NFO-OPT,NFO
22878466,89369,ICICIBANK25NOV1640PE,ICICIBANK,0.0,2025-11-25,1640.0,0.05,700,PE,NFO-OPT,NFO
22873602,89350,ICICIBANK25NOV1600CE,ICICIBANK,0.0,2025-11-25,1600.0,0.05,700,CE,NFO-OPT,NFO
22852866,89269,ICICIBANK25NOV1240CE,ICICIBANK,0.0,2025-11-25,1240.0,0.05,700,CE,NFO-OPT,NFO
22853122,89270,ICICIBANK25NOV1240PE,ICICIBANK,0.0,2025-11-25,1240.0,0.05,700,PE,NFO-OPT,NFO
22851842,89265,ICICIBANK25NOV1200CE,ICICIBANK,0.0,2025-11-25,1200.0,0.05,700,CE,NFO-OPT,NFO
22852098,89266,ICICIBANK25NOV1200PE,ICICIBANK,0.0,2025-11-25,1200.0,0.05,700,PE,NFO-OPT,NFO
23877122,93270,ICICIGI25SEP1900CE,ICICIGI,0.0,2025-09-30,1900.0,0.05,325,CE,NFO-OPT,NFO
23880194,93282,ICICIGI25SEP1900PE,ICICIGI,0.0,2025-09-30,1900.0,0.05,325,PE,NFO-OPT,NFO
24517378,95771,ICICIGI25SEP1920CE,ICICIGI,0.0,2025-09-30,1920.0,0.05,325,CE,NFO-OPT,NFO
24517634,95772,ICICIGI25SEP1920PE,ICICIGI,0.0,2025-09-30,1920.0,0.05,325,PE,NFO-OPT,NFO
24506370,95728,ICICIGI25SEP1880CE,ICICIGI,0.0,2025-09-30,1880.0,0.05,325,CE,NFO-OPT,NFO
24506626,95729,ICICIGI25SEP1880PE,ICICIGI,0.0,2025-09-30,1880.0,0.05,325,PE,NFO-OPT,NFO
23880450,93283,ICICIGI25SEP1940CE,ICICIGI,0.0,2025-09-30,1940.0,0.05,325,CE,NFO-OPT,NFO
23881986,93289,ICICIGI25SEP1940PE,ICICIGI,0.0,2025-09-30,1940.0,0.05,325,PE,NFO-OPT,NFO
23876610,93268,ICICIGI25SEP1860CE,ICICIGI,0.0,2025-09-30,1860.0,0.05,325,CE,NFO-OPT,NFO
23876866,93269,ICICIGI25SEP1860PE,ICICIGI,0.0,2025-09-30,1860.0,0.05,325,PE,NFO-OPT,NFO
24518402,95775,ICICIGI25SEP1960CE,ICICIGI,0.0,2025-09-30,1960.0,0.05,325,CE,NFO-OPT,NFO
24518658,95776,ICICIGI25SEP1960PE,ICICIGI,0.0,2025-09-30,1960.0,0.05,325,PE,NFO-OPT,NFO
24505858,95726,ICICIGI25SEP1840CE,ICICIGI,0.0,2025-09-30,1840.0,0.05,325,CE,NFO-OPT,NFO
24506114,95727,ICICIGI25SEP1840PE,ICICIGI,0.0,2025-09-30,1840.0,0.05,325,PE,NFO-OPT,NFO
23882242,93290,ICICIGI25SEP1980CE,ICICIGI,0.0,2025-09-30,1980.0,0.05,325,CE,NFO-OPT,NFO
23882498,93291,ICICIGI25SEP1980PE,ICICIGI,0.0,2025-09-30,1980.0,0.05,325,PE,NFO-OPT,NFO
23875330,93263,ICICIGI25SEP1820CE,ICICIGI,0.0,2025-09-30,1820.0,0.05,325,CE,NFO-OPT,NFO
23876354,93267,ICICIGI25SEP1820PE,ICICIGI,0.0,2025-09-30,1820.0,0.05,325,PE,NFO-OPT,NFO
24518914,95777,ICICIGI25SEP2000CE,ICICIGI,0.0,2025-09-30,2000.0,0.05,325,CE,NFO-OPT,NFO
24519170,95778,ICICIGI25SEP2000PE,ICICIGI,0.0,2025-09-30,2000.0,0.05,325,PE,NFO-OPT,NFO
24476674,95612,ICICIGI25SEP1800CE,ICICIGI,0.0,2025-09-30,1800.0,0.05,325,CE,NFO-OPT,NFO
24476930,95613,ICICIGI25SEP1800PE,ICICIGI,0.0,2025-09-30,1800.0,0.05,325,PE,NFO-OPT,NFO
23882754,93292,ICICIGI25SEP2020CE,ICICIGI,0.0,2025-09-30,2020.0,0.05,325,CE,NFO-OPT,NFO
23884034,93297,ICICIGI25SEP2020PE,ICICIGI,0.0,2025-09-30,2020.0,0.05,325,PE,NFO-OPT,NFO
23874818,93261,ICICIGI25SEP1780CE,ICICIGI,0.0,2025-09-30,1780.0,0.05,325,CE,NFO-OPT,NFO
23875074,93262,ICICIGI25SEP1780PE,ICICIGI,0.0,2025-09-30,1780.0,0.05,325,PE,NFO-OPT,NFO
24527362,95810,ICICIGI25SEP2040CE,ICICIGI,0.0,2025-09-30,2040.0,0.05,325,CE,NFO-OPT,NFO
24527618,95811,ICICIGI25SEP2040PE,ICICIGI,0.0,2025-09-30,2040.0,0.05,325,PE,NFO-OPT,NFO
24476162,95610,ICICIGI25SEP1760CE,ICICIGI,0.0,2025-09-30,1760.0,0.05,325,CE,NFO-OPT,NFO
24476418,95611,ICICIGI25SEP1760PE,ICICIGI,0.0,2025-09-30,1760.0,0.05,325,PE,NFO-OPT,NFO
23885058,93301,ICICIGI25SEP2060PE,ICICIGI,0.0,2025-09-30,2060.0,0.05,325,PE,NFO-OPT,NFO
24529410,95818,ICICIGI25SEP2200CE,ICICIGI,0.0,2025-09-30,2200.0,0.05,325,CE,NFO-OPT,NFO
24529666,95819,ICICIGI25SEP2200PE,ICICIGI,0.0,2025-09-30,2200.0,0.05,325,PE,NFO-OPT,NFO
24528898,95816,ICICIGI25SEP2160CE,ICICIGI,0.0,2025-09-30,2160.0,0.05,325,CE,NFO-OPT,NFO
24529154,95817,ICICIGI25SEP2160PE,ICICIGI,0.0,2025-09-30,2160.0,0.05,325,PE,NFO-OPT,NFO
24528386,95814,ICICIGI25SEP2120CE,ICICIGI,0.0,2025-09-30,2120.0,0.05,325,CE,NFO-OPT,NFO
24528642,95815,ICICIGI25SEP2120PE,ICICIGI,0.0,2025-09-30,2120.0,0.05,325,PE,NFO-OPT,NFO
23885826,93304,ICICIGI25SEP2100CE,ICICIGI,0.0,2025-09-30,2100.0,0.05,325,CE,NFO-OPT,NFO
23886594,93307,ICICIGI25SEP2100PE,ICICIGI,0.0,2025-09-30,2100.0,0.05,325,PE,NFO-OPT,NFO
24527874,95812,ICICIGI25SEP2080CE,ICICIGI,0.0,2025-09-30,2080.0,0.05,325,CE,NFO-OPT,NFO
24528130,95813,ICICIGI25SEP2080PE,ICICIGI,0.0,2025-09-30,2080.0,0.05,325,PE,NFO-OPT,NFO
23884802,93300,ICICIGI25SEP2060CE,ICICIGI,0.0,2025-09-30,2060.0,0.05,325,CE,NFO-OPT,NFO
23872770,93253,ICICIGI25SEP1740CE,ICICIGI,0.0,2025-09-30,1740.0,0.05,325,CE,NFO-OPT,NFO
23873282,93255,ICICIGI25SEP1740PE,ICICIGI,0.0,2025-09-30,1740.0,0.05,325,PE,NFO-OPT,NFO
24475394,95607,ICICIGI25SEP1720CE,ICICIGI,0.0,2025-09-30,1720.0,0.05,325,CE,NFO-OPT,NFO
24475650,95608,ICICIGI25SEP1720PE,ICICIGI,0.0,2025-09-30,1720.0,0.05,325,PE,NFO-OPT,NFO
23871746,93249,ICICIGI25SEP1700CE,ICICIGI,0.0,2025-09-30,1700.0,0.05,325,CE,NFO-OPT,NFO
23872258,93251,ICICIGI25SEP1700PE,ICICIGI,0.0,2025-09-30,1700.0,0.05,325,PE,NFO-OPT,NFO
24474882,95605,ICICIGI25SEP1680CE,ICICIGI,0.0,2025-09-30,1680.0,0.05,325,CE,NFO-OPT,NFO
24475138,95606,ICICIGI25SEP1680PE,ICICIGI,0.0,2025-09-30,1680.0,0.05,325,PE,NFO-OPT,NFO
23871234,93247,ICICIGI25SEP1660CE,ICICIGI,0.0,2025-09-30,1660.0,0.05,325,CE,NFO-OPT,NFO
23871490,93248,ICICIGI25SEP1660PE,ICICIGI,0.0,2025-09-30,1660.0,0.05,325,PE,NFO-OPT,NFO
24474370,95603,ICICIGI25SEP1640CE,ICICIGI,0.0,2025-09-30,1640.0,0.05,325,CE,NFO-OPT,NFO
24474626,95604,ICICIGI25SEP1640PE,ICICIGI,0.0,2025-09-30,1640.0,0.05,325,PE,NFO-OPT,NFO
23865858,93226,ICICIGI25SEP1620CE,ICICIGI,0.0,2025-09-30,1620.0,0.05,325,CE,NFO-OPT,NFO
23866114,93227,ICICIGI25SEP1620PE,ICICIGI,0.0,2025-09-30,1620.0,0.05,325,PE,NFO-OPT,NFO
24473346,95599,ICICIGI25SEP1600CE,ICICIGI,0.0,2025-09-30,1600.0,0.05,325,CE,NFO-OPT,NFO
24473602,95600,ICICIGI25SEP1600PE,ICICIGI,0.0,2025-09-30,1600.0,0.05,325,PE,NFO-OPT,NFO
24472834,95597,ICICIGI25SEP1560CE,ICICIGI,0.0,2025-09-30,1560.0,0.05,325,CE,NFO-OPT,NFO
24473090,95598,ICICIGI25SEP1560PE,ICICIGI,0.0,2025-09-30,1560.0,0.05,325,PE,NFO-OPT,NFO
22937346,89599,ICICIGI25OCT1900CE,ICICIGI,0.0,2025-10-28,1900.0,0.05,325,CE,NFO-OPT,NFO
22943234,89622,ICICIGI25OCT1900PE,ICICIGI,0.0,2025-10-28,1900.0,0.05,325,PE,NFO-OPT,NFO
23983106,93684,ICICIGI25OCT1920CE,ICICIGI,0.0,2025-10-28,1920.0,0.05,325,CE,NFO-OPT,NFO
23983362,93685,ICICIGI25OCT1920PE,ICICIGI,0.0,2025-10-28,1920.0,0.05,325,PE,NFO-OPT,NFO
23982594,93682,ICICIGI25OCT1880CE,ICICIGI,0.0,2025-10-28,1880.0,0.05,325,CE,NFO-OPT,NFO
23982850,93683,ICICIGI25OCT1880PE,ICICIGI,0.0,2025-10-28,1880.0,0.05,325,PE,NFO-OPT,NFO
22952962,89660,ICICIGI25OCT1940CE,ICICIGI,0.0,2025-10-28,1940.0,0.05,325,CE,NFO-OPT,NFO
22954754,89667,ICICIGI25OCT1940PE,ICICIGI,0.0,2025-10-28,1940.0,0.05,325,PE,NFO-OPT,NFO
22923522,89545,ICICIGI25OCT1860CE,ICICIGI,0.0,2025-10-28,1860.0,0.05,325,CE,NFO-OPT,NFO
22937090,89598,ICICIGI25OCT1860PE,ICICIGI,0.0,2025-10-28,1860.0,0.05,325,PE,NFO-OPT,NFO
23983618,93686,ICICIGI25OCT1960CE,ICICIGI,0.0,2025-10-28,1960.0,0.05,325,CE,NFO-OPT,NFO
23983874,93687,ICICIGI25OCT1960PE,ICICIGI,0.0,2025-10-28,1960.0,0.05,325,PE,NFO-OPT,NFO
23981314,93677,ICICIGI25OCT1840CE,ICICIGI,0.0,2025-10-28,1840.0,0.05,325,CE,NFO-OPT,NFO
23982338,93681,ICICIGI25OCT1840PE,ICICIGI,0.0,2025-10-28,1840.0,0.05,325,PE,NFO-OPT,NFO
22955010,89668,ICICIGI25OCT1980CE,ICICIGI,0.0,2025-10-28,1980.0,0.05,325,CE,NFO-OPT,NFO
22955522,89670,ICICIGI25OCT1980PE,ICICIGI,0.0,2025-10-28,1980.0,0.05,325,PE,NFO-OPT,NFO
22921474,89537,ICICIGI25OCT1820CE,ICICIGI,0.0,2025-10-28,1820.0,0.05,325,CE,NFO-OPT,NFO
22923266,89544,ICICIGI25OCT1820PE,ICICIGI,0.0,2025-10-28,1820.0,0.05,325,PE,NFO-OPT,NFO
23984130,93688,ICICIGI25OCT2000CE,ICICIGI,0.0,2025-10-28,2000.0,0.05,325,CE,NFO-OPT,NFO
23984386,93689,ICICIGI25OCT2000PE,ICICIGI,0.0,2025-10-28,2000.0,0.05,325,PE,NFO-OPT,NFO
23980802,93675,ICICIGI25OCT1800CE,ICICIGI,0.0,2025-10-28,1800.0,0.05,325,CE,NFO-OPT,NFO
23981058,93676,ICICIGI25OCT1800PE,ICICIGI,0.0,2025-10-28,1800.0,0.05,325,PE,NFO-OPT,NFO
22955778,89671,ICICIGI25OCT2020CE,ICICIGI,0.0,2025-10-28,2020.0,0.05,325,CE,NFO-OPT,NFO
22956034,89672,ICICIGI25OCT2020PE,ICICIGI,0.0,2025-10-28,2020.0,0.05,325,PE,NFO-OPT,NFO
22920962,89535,ICICIGI25OCT1780CE,ICICIGI,0.0,2025-10-28,1780.0,0.05,325,CE,NFO-OPT,NFO
22921218,89536,ICICIGI25OCT1780PE,ICICIGI,0.0,2025-10-28,1780.0,0.05,325,PE,NFO-OPT,NFO
23984642,93690,ICICIGI25OCT2040CE,ICICIGI,0.0,2025-10-28,2040.0,0.05,325,CE,NFO-OPT,NFO
23984898,93691,ICICIGI25OCT2040PE,ICICIGI,0.0,2025-10-28,2040.0,0.05,325,PE,NFO-OPT,NFO
23980290,93673,ICICIGI25OCT1760CE,ICICIGI,0.0,2025-10-28,1760.0,0.05,325,CE,NFO-OPT,NFO
23980546,93674,ICICIGI25OCT1760PE,ICICIGI,0.0,2025-10-28,1760.0,0.05,325,PE,NFO-OPT,NFO
22956546,89674,ICICIGI25OCT2060PE,ICICIGI,0.0,2025-10-28,2060.0,0.05,325,PE,NFO-OPT,NFO
23986690,93698,ICICIGI25OCT2200CE,ICICIGI,0.0,2025-10-28,2200.0,0.05,325,CE,NFO-OPT,NFO
23986946,93699,ICICIGI25OCT2200PE,ICICIGI,0.0,2025-10-28,2200.0,0.05,325,PE,NFO-OPT,NFO
23986178,93696,ICICIGI25OCT2160CE,ICICIGI,0.0,2025-10-28,2160.0,0.05,325,CE,NFO-OPT,NFO
23986434,93697,ICICIGI25OCT2160PE,ICICIGI,0.0,2025-10-28,2160.0,0.05,325,PE,NFO-OPT,NFO
23985666,93694,ICICIGI25OCT2120CE,ICICIGI,0.0,2025-10-28,2120.0,0.05,325,CE,NFO-OPT,NFO
23985922,93695,ICICIGI25OCT2120PE,ICICIGI,0.0,2025-10-28,2120.0,0.05,325,PE,NFO-OPT,NFO
22957314,89677,ICICIGI25OCT2100CE,ICICIGI,0.0,2025-10-28,2100.0,0.05,325,CE,NFO-OPT,NFO
22957570,89678,ICICIGI25OCT2100PE,ICICIGI,0.0,2025-10-28,2100.0,0.05,325,PE,NFO-OPT,NFO
23985154,93692,ICICIGI25OCT2080CE,ICICIGI,0.0,2025-10-28,2080.0,0.05,325,CE,NFO-OPT,NFO
23985410,93693,ICICIGI25OCT2080PE,ICICIGI,0.0,2025-10-28,2080.0,0.05,325,PE,NFO-OPT,NFO
